date,source_region,cmd_code,cmd_desc,import_value_usd,net_weight_kg
5/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",32569774,14922452
5/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,14586667,2040333
5/1/24,EU-27,0406,Cheese and curd,17777850,2852827
5/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",78040277,32664217
5/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,139482739,39506559
5/1/24,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",194947,76800
5/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2060561,1178358
5/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,63011948,9617820
5/1/24,New Zealand,0406,Cheese and curd,41056707,8801056
6/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",41965406,21936403
6/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,17362298,4686883
6/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2920070,1164248
6/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",35069048,17404357
6/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,12089404,1539513
6/1/24,EU-27,0406,Cheese and curd,19635709,3111572
6/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",65592394,26161680
6/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,142966963,40009180
6/1/24,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",184229,55272
6/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",4326152,2509145
6/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,81614742,12019490
6/1/24,New Zealand,0406,Cheese and curd,46400562,9869857
7/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",47935090,24314145
7/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,22524814,5800032
7/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2814514,1251160
7/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",42968197,23342492
7/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,14221651,1882629
7/1/24,EU-27,0406,Cheese and curd,20657263,3146487
7/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",36100127,17151234
7/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,183920888,53719130
7/1/24,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",199417,66956
7/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2138815,897420
7/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,61868522,8656520
7/1/24,New Zealand,0406,Cheese and curd,41723071,9001381
8/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",63422328,38068453
8/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,20408909,5752001
8/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",6092413,2956440
8/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",49587260,25874350
8/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,12063505,1467532
8/1/24,EU-27,0406,Cheese and curd,22560684,3515715
8/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",38000622,18271610
8/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,95113533,27379205
8/1/24,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",199743,76800
8/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1946842,809232
8/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,48639745,6826830
8/1/24,New Zealand,0406,Cheese and curd,37103672,8042331
9/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",54599012,28166812
9/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,18203168,4441318.746
9/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",3799587,1738329
9/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",44664376,22922587
9/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,12177799,1678813
9/1/24,EU-27,0406,Cheese and curd,14175369,1985960
9/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",77206426,27983040
9/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,46965987,13173680
9/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1138577,803842
9/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,51257879,7119460
9/1/24,New Zealand,0406,Cheese and curd,37657341,8039436
10/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",51591084,27895747
10/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,18562626,4275600.555
10/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2643177,1225394
10/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",37484284,20927511
10/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,15005783,1852579
10/1/24,EU-27,0406,Cheese and curd,14609660,1879364
10/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",66384761,28225340
10/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,64069652,17714870
10/1/24,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",136218,35016
10/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",3683215,2355970
10/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,45315155,5911470
10/1/24,New Zealand,0406,Cheese and curd,23914472,5135154
11/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",52310400,28666708
11/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,18701632,4584557
11/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",4164744,2026453
